agent_id,origin_nid,destin_nid,hour,quarter,tour_category,person_id
26464,2591,742,7,3,INDIVIDUAL_NON_MANDATORY,58218
26465,832,2354,7,0,INDIVIDUAL_NON_MANDATORY,58218
26466,2355,712,7,5,MANDATORY,87570
26467,2355,2428,8,1,MANDATORY,1928433
26468,2355,394,8,3,MANDATORY,446400
26469,2355,263,8,3,INDIVIDUAL_NON_MANDATORY,2206961
26470,2202,2354,8,5,INDIVIDUAL_NON_MANDATORY,2206961
26471,2355,406,7,0,MANDATORY,5486538
26472,2355,517,8,3,INDIVIDUAL_NON_MANDATORY,6048308
26473,2173,2686,8,1,INDIVIDUAL_NON_MANDATORY,7326670
26474,2355,315,7,4,INDIVIDUAL_NON_MANDATORY,6048347
26475,653,2354,8,2,INDIVIDUAL_NON_MANDATORY,6048347
26476,2355,1469,8,2,MANDATORY,2888542
26477,2355,1779,7,0,MANDATORY,1690774
26478,2355,1654,8,4,MANDATORY,3706315
26479,1654,2354,8,0,MANDATORY,3706315
26480,2355,56,7,2,MANDATORY,6521224
26481,2355,29,8,1,MANDATORY,4277960
26482,2355,408,7,2,MANDATORY,5486572
26483,2355,917,8,2,MANDATORY,2014500
26484,2355,238,7,1,MANDATORY,1772953
26485,2355,393,7,5,MANDATORY,367032
26486,2355,251,8,1,MANDATORY,2319872
26487,2355,2342,7,3,INDIVIDUAL_NON_MANDATORY,5262067
26488,452,2354,8,4,INDIVIDUAL_NON_MANDATORY,5262067
26489,2355,1649,7,0,MANDATORY,3706511
26490,2355,2145,8,1,MANDATORY,7007589
26491,2355,2325,7,1,MANDATORY,6521317
26492,2355,313,7,2,MANDATORY,6521322
26493,2355,110,7,0,MANDATORY,7007646
26494,2355,187,8,0,MANDATORY,4616472
26495,2355,840,7,5,MANDATORY,7007499
26496,2355,1221,8,2,MANDATORY,569688
26497,2355,252,7,1,INDIVIDUAL_NON_MANDATORY,6642905
26498,2355,574,7,0,MANDATORY,3736064
26499,1614,2354,8,0,MANDATORY,3736064
26500,2355,1082,8,1,MANDATORY,888341
26501,2355,1375,8,4,MANDATORY,3922239
26502,2355,1767,7,1,MANDATORY,1883270
26503,2355,2191,7,4,INDIVIDUAL_NON_MANDATORY,248247
26504,2355,1853,8,4,MANDATORY,6123827
26505,2355,646,7,2,MANDATORY,4616624
26506,2355,625,7,4,MANDATORY,446566
26507,2355,2348,7,3,INDIVIDUAL_NON_MANDATORY,1883272
26508,2679,84,7,3,INDIVIDUAL_NON_MANDATORY,2888779
26509,2355,931,7,0,INDIVIDUAL_NON_MANDATORY,1690835
26510,2355,113,8,4,INDIVIDUAL_NON_MANDATORY,384301
26511,2355,399,8,5,MANDATORY,4616323
26512,2355,1860,8,4,MANDATORY,3483533
26513,2355,1585,7,2,MANDATORY,7326990
26514,2355,188,7,4,MANDATORY,2888672
26515,2355,2044,8,0,MANDATORY,7177087
26516,2355,85,7,3,MANDATORY,1883268
26517,2355,977,8,3,MANDATORY,4616397
26518,2355,1927,8,3,MANDATORY,2050447
26519,1897,2354,8,1,MANDATORY,2050447
26520,2355,1946,7,2,MANDATORY,4492655
26521,2355,1061,8,0,MANDATORY,446875
26522,2355,2660,8,0,INDIVIDUAL_NON_MANDATORY,6048472
26523,1383,2354,8,1,INDIVIDUAL_NON_MANDATORY,6048472
26524,2355,1426,7,5,MANDATORY,4840211
26525,2355,308,8,2,MANDATORY,7806435
26526,2355,1245,7,3,MANDATORY,569914
26527,2355,2435,7,2,MANDATORY,2320018
26528,2355,2075,8,3,MANDATORY,553736
26529,2355,2600,8,3,INDIVIDUAL_NON_MANDATORY,6814489
26530,1809,84,8,1,INDIVIDUAL_NON_MANDATORY,6814489
26531,2355,612,7,4,MANDATORY,446885
26532,2355,414,8,2,MANDATORY,1049488
26533,2355,2092,7,2,MANDATORY,7806460
26534,2355,715,8,5,MANDATORY,553770
26535,1845,2531,8,2,MANDATORY,553770
26536,421,1542,8,5,MANDATORY,2319961
26537,2355,495,7,5,MANDATORY,7491328
26538,2355,1727,8,4,MANDATORY,888553
26539,2355,1247,8,3,INDIVIDUAL_NON_MANDATORY,2258286
26540,639,2354,8,4,INDIVIDUAL_NON_MANDATORY,2258286
26541,2355,914,8,5,MANDATORY,6123865
26542,2355,1636,7,2,MANDATORY,2888958
26543,2355,977,8,1,MANDATORY,888578
26544,2355,744,8,0,MANDATORY,2258295
26545,2355,681,8,3,MANDATORY,3748277
26546,2355,1869,8,1,INDIVIDUAL_NON_MANDATORY,58624
26547,2355,1185,7,3,INDIVIDUAL_NON_MANDATORY,4763756
26548,1770,2354,8,0,INDIVIDUAL_NON_MANDATORY,4763756
26549,2355,1001,7,3,INDIVIDUAL_NON_MANDATORY,4763758
26550,2197,2059,7,5,INDIVIDUAL_NON_MANDATORY,4763758
26551,2355,1005,8,1,MANDATORY,2258316
26552,2355,704,7,1,MANDATORY,670836
26553,2355,180,8,1,MANDATORY,888494
26554,2355,767,8,0,MANDATORY,162692
26555,2355,792,8,1,MANDATORY,1049240
26556,2355,2668,7,3,INDIVIDUAL_NON_MANDATORY,888396
26557,2667,2354,7,0,INDIVIDUAL_NON_MANDATORY,888396
26558,2355,1746,7,0,MANDATORY,945801
26559,2355,937,8,5,MANDATORY,2888861
26560,553,2431,8,4,MANDATORY,2888861
26561,2355,1687,8,3,MANDATORY,6642910
26562,2355,750,7,5,INDIVIDUAL_NON_MANDATORY,888524
26563,2355,1202,8,0,MANDATORY,2083966
26564,1201,1542,8,4,MANDATORY,2083966
26565,2355,1399,8,5,MANDATORY,446848
26566,2355,140,8,5,INDIVIDUAL_NON_MANDATORY,7806389
26567,2355,1163,7,1,MANDATORY,945785
26568,2355,814,8,4,MANDATORY,3483593
26569,2355,2590,8,0,MANDATORY,58613
26570,2355,117,8,1,MANDATORY,2089455
26571,2355,2263,8,0,INDIVIDUAL_NON_MANDATORY,7806579
26572,2355,2697,7,0,MANDATORY,5677188
26573,2355,16,8,4,INDIVIDUAL_NON_MANDATORY,1512056
26574,2355,718,7,1,MANDATORY,4940096
26575,2355,545,8,3,INDIVIDUAL_NON_MANDATORY,1049683
26576,934,2059,8,4,INDIVIDUAL_NON_MANDATORY,1049683
26577,2355,508,7,2,INDIVIDUAL_NON_MANDATORY,1367603
26578,2550,2354,7,2,INDIVIDUAL_NON_MANDATORY,1367603
26579,2355,366,7,0,MANDATORY,1773362
26580,2355,2368,7,3,MANDATORY,2014866
26581,2355,740,7,2,MANDATORY,4350365
26582,2355,307,8,4,MANDATORY,2690482
26583,2355,858,8,3,MANDATORY,2690483
26584,2355,2713,8,0,INDIVIDUAL_NON_MANDATORY,1512062
26585,2355,2094,8,4,MANDATORY,7872838
26586,2355,526,8,3,INDIVIDUAL_NON_MANDATORY,2937569
26587,2355,286,8,2,MANDATORY,1883356
26588,2355,1800,8,0,MANDATORY,5486713
26589,2355,1590,7,5,MANDATORY,412088
26590,2355,1664,8,3,INDIVIDUAL_NON_MANDATORY,5677094
26591,2355,1675,8,2,INDIVIDUAL_NON_MANDATORY,1883441
26592,2355,1078,7,0,MANDATORY,3984581
26593,2355,2263,7,1,INDIVIDUAL_NON_MANDATORY,2690528
26594,1753,2354,8,0,INDIVIDUAL_NON_MANDATORY,2690528
26595,2355,2254,8,0,MANDATORY,627900
26596,2355,724,7,5,MANDATORY,4350291
26597,2355,1431,8,1,MANDATORY,1049698
26598,2355,704,7,1,MANDATORY,3706592
26599,2355,124,8,2,MANDATORY,5983269
26600,2355,2470,8,1,INDIVIDUAL_NON_MANDATORY,1367770
26601,2355,932,8,3,MANDATORY,2089463
26602,2355,404,8,0,MANDATORY,1773359
26603,2616,2354,7,4,MANDATORY,290714
26604,2355,768,8,5,MANDATORY,7873090
26605,2355,1697,8,5,INDIVIDUAL_NON_MANDATORY,1049600
26606,2355,500,7,5,MANDATORY,2889109
26607,2355,562,7,2,MANDATORY,447183
26608,2355,1728,7,4,MANDATORY,163123
26609,416,2354,8,2,MANDATORY,163123
26610,2355,1701,7,5,MANDATORY,2014912
26611,2355,2328,7,3,MANDATORY,3984674
26612,2355,1329,8,1,MANDATORY,1179463
26613,2355,467,8,2,MANDATORY,888685
26614,2355,1886,7,2,MANDATORY,1049915
26615,2355,1035,7,0,MANDATORY,888720
26616,2355,1800,8,1,MANDATORY,2089478
26617,1367,2354,8,4,MANDATORY,2089478
26618,477,2431,7,0,MANDATORY,628057
26619,2355,1613,8,5,MANDATORY,4350400
26620,2355,1612,7,0,MANDATORY,1049959
26621,2355,418,7,4,MANDATORY,2889104
26622,1945,1542,8,2,MANDATORY,2889104
26623,2355,1378,8,1,MANDATORY,1179499
26624,2355,1389,8,3,INDIVIDUAL_NON_MANDATORY,4763806
26625,2355,684,7,4,MANDATORY,2258354
26626,2355,151,7,3,MANDATORY,7007792
26627,2355,2606,8,3,MANDATORY,447193
26628,2355,844,8,0,INDIVIDUAL_NON_MANDATORY,848761
26629,2355,2175,7,4,MANDATORY,4840311
26630,2355,661,8,2,MANDATORY,5486715
26631,2355,2500,8,3,INDIVIDUAL_NON_MANDATORY,3564442
26632,2355,718,8,2,MANDATORY,2889041
26633,2355,1713,7,0,MANDATORY,248279
26634,2355,2306,8,2,MANDATORY,5677247
26635,2355,917,7,1,MANDATORY,1179436
26636,2355,774,8,1,MANDATORY,3395138
26637,2355,648,8,0,MANDATORY,1773477
26638,2355,2607,7,5,INDIVIDUAL_NON_MANDATORY,58935
26639,2355,249,8,4,MANDATORY,163215
26640,2355,1846,7,0,MANDATORY,7327275
26641,2355,631,8,3,MANDATORY,58947
26642,2355,1665,7,1,MANDATORY,4763810
26643,1988,84,7,0,MANDATORY,4763810
26644,2355,2368,7,1,INDIVIDUAL_NON_MANDATORY,1883494
26645,2208,967,8,3,INDIVIDUAL_NON_MANDATORY,1883494
26646,1623,2354,8,5,INDIVIDUAL_NON_MANDATORY,1883494
26647,2355,1273,8,4,INDIVIDUAL_NON_MANDATORY,58970
26648,1385,2354,8,2,INDIVIDUAL_NON_MANDATORY,58970
26649,2355,898,8,4,MANDATORY,3706762
26650,2355,102,7,5,MANDATORY,2320086
26651,1730,84,7,4,MANDATORY,2320086
26652,2355,1565,7,5,MANDATORY,163224
26653,2355,1971,8,2,INDIVIDUAL_NON_MANDATORY,3564469
26654,2355,1589,8,4,INDIVIDUAL_NON_MANDATORY,3274117
26655,2355,208,8,0,INDIVIDUAL_NON_MANDATORY,2690585
26656,2355,2374,8,3,MANDATORY,670927
26657,2355,351,8,3,MANDATORY,163267
26658,2355,1020,7,4,MANDATORY,945986
26659,2355,269,8,2,MANDATORY,628132
26660,1318,2354,8,0,MANDATORY,628132
26662,2355,1316,7,3,MANDATORY,945944
26663,2355,2669,7,2,INDIVIDUAL_NON_MANDATORY,1050166
26664,2507,2354,8,3,INDIVIDUAL_NON_MANDATORY,1050166
26665,2355,1923,7,2,MANDATORY,1050167
26666,2355,1252,8,3,MANDATORY,1050168
26667,2355,975,8,0,MANDATORY,570051
26668,2355,1627,8,0,INDIVIDUAL_NON_MANDATORY,670933
26669,2234,2354,8,5,INDIVIDUAL_NON_MANDATORY,670933
26670,2355,2681,8,5,MANDATORY,670935
26671,1884,1674,7,4,MANDATORY,3564466
26672,2355,1392,8,5,INDIVIDUAL_NON_MANDATORY,5307437
26673,2355,2259,8,0,INDIVIDUAL_NON_MANDATORY,1050138
26674,1698,2354,8,2,INDIVIDUAL_NON_MANDATORY,1050138
26675,2355,1978,8,0,MANDATORY,4616850
26676,2355,686,8,0,MANDATORY,945956
26677,2355,2588,7,4,MANDATORY,628131
26678,2355,285,7,0,INDIVIDUAL_NON_MANDATORY,290904
26679,1203,84,8,4,INDIVIDUAL_NON_MANDATORY,290904
26680,2355,662,8,4,INDIVIDUAL_NON_MANDATORY,290905
26681,2355,299,7,1,MANDATORY,2889175
26682,2355,813,8,4,MANDATORY,2889176
26683,2355,274,7,5,MANDATORY,670938
26684,2355,1163,7,1,MANDATORY,628101
26685,2355,2657,7,0,MANDATORY,3984691
26686,2355,914,8,5,MANDATORY,6048521
26687,2626,2354,8,0,MANDATORY,6048521
26688,2355,1019,7,0,MANDATORY,1773579
26689,2355,269,7,2,MANDATORY,3395151
26690,2355,688,8,1,MANDATORY,1883587
26691,2355,1846,7,0,MANDATORY,3247359
26692,2355,343,7,5,INDIVIDUAL_NON_MANDATORY,6123925
26693,2355,1144,8,0,MANDATORY,946002
26694,456,2354,8,2,MANDATORY,946002
26695,2355,1794,7,3,MANDATORY,2320128
26696,2355,786,8,4,MANDATORY,5142564
26697,2355,714,8,1,MANDATORY,1050230
26698,2355,266,8,1,MANDATORY,447261
26699,1420,1425,7,3,MANDATORY,2612847
26700,2355,1898,8,4,INDIVIDUAL_NON_MANDATORY,2690715
26701,2355,2232,8,5,MANDATORY,7733566
26702,2355,769,7,1,INDIVIDUAL_NON_MANDATORY,1773562
26703,792,2354,7,4,INDIVIDUAL_NON_MANDATORY,1773562
26704,2355,1678,7,2,MANDATORY,2612817
26705,2355,1104,8,4,MANDATORY,2320145
26706,2355,450,8,3,MANDATORY,3564501
26707,2355,1214,7,2,MANDATORY,570081
26708,2355,378,7,1,MANDATORY,5170433
26709,2355,207,8,5,MANDATORY,2042061
26710,2355,831,8,0,MANDATORY,2258445
26711,2355,1347,7,1,MANDATORY,447389
26712,485,735,7,0,MANDATORY,447389
26713,2355,2665,7,1,MANDATORY,2690793
26714,2355,1262,8,5,MANDATORY,1050378
26715,2355,1240,7,4,MANDATORY,3772829
26716,1602,2354,7,2,INDIVIDUAL_NON_MANDATORY,1112014
26717,1884,1732,8,3,MANDATORY,1179669
26718,1772,84,8,2,MANDATORY,1179669
26719,2355,305,8,5,INDIVIDUAL_NON_MANDATORY,2889307
26720,2355,1167,7,0,MANDATORY,2889308
26721,2355,274,8,4,INDIVIDUAL_NON_MANDATORY,290983
26722,2355,244,8,1,INDIVIDUAL_NON_MANDATORY,447504
26723,2355,318,8,2,INDIVIDUAL_NON_MANDATORY,570118
26724,2355,2084,7,0,MANDATORY,163378
26725,2355,1122,8,5,MANDATORY,1050341
26726,2355,1306,7,2,MANDATORY,1050344
26727,66,2431,8,2,MANDATORY,1050344
26728,2355,727,7,2,MANDATORY,2690816
26729,2355,233,8,0,MANDATORY,588250
26730,2355,352,8,5,MANDATORY,6521480
26731,2355,213,7,3,INDIVIDUAL_NON_MANDATORY,1112035
26732,1891,2354,7,3,INDIVIDUAL_NON_MANDATORY,1112035
26733,2355,2568,8,0,MANDATORY,2050625
26734,2355,740,8,0,INDIVIDUAL_NON_MANDATORY,4840476
26735,2355,833,8,3,MANDATORY,2690843
26736,2355,1567,8,1,MANDATORY,946119
26737,2355,1780,8,3,INDIVIDUAL_NON_MANDATORY,59163
26738,2355,1810,7,4,MANDATORY,2612926
26740,1825,2431,8,1,MANDATORY,1050473
26741,2355,1412,7,1,MANDATORY,1050430
26742,2355,1334,8,1,MANDATORY,4617027
26743,928,1109,8,4,MANDATORY,4617027
26744,2355,763,8,0,MANDATORY,1812757
26745,2355,669,7,1,MANDATORY,5486748
26746,2355,2566,7,0,MANDATORY,6048564
26747,2090,2354,7,5,MANDATORY,5774156
26748,2355,877,8,3,MANDATORY,2889339
26749,2355,491,7,3,INDIVIDUAL_NON_MANDATORY,7007847
26750,2355,1150,7,3,MANDATORY,946161
26751,2355,111,7,3,MANDATORY,1179738
26752,1884,2612,8,2,MANDATORY,7327417
26753,2355,840,7,0,MANDATORY,7327412
26754,2355,310,7,1,INDIVIDUAL_NON_MANDATORY,4617010
26755,2355,151,8,1,MANDATORY,7007835
26756,2355,1258,8,4,INDIVIDUAL_NON_MANDATORY,628377
26757,2355,1998,8,4,MANDATORY,3706933
26758,2355,103,7,2,MANDATORY,1883646
26759,2355,2646,8,5,MANDATORY,5677353
26760,1867,1710,8,1,AT_WORK,5677353
26761,2355,2708,8,2,MANDATORY,6657338
26762,183,2354,8,3,MANDATORY,6657338
26763,2355,1171,7,0,INDIVIDUAL_NON_MANDATORY,1050624
26764,2355,1371,7,1,MANDATORY,946275
26765,2355,604,8,0,INDIVIDUAL_NON_MANDATORY,412173
26766,2355,2444,7,1,MANDATORY,2690863
26767,2583,1542,8,5,MANDATORY,2690863
26768,2355,952,7,1,MANDATORY,628388
26769,2355,121,7,4,MANDATORY,2937633
26770,2355,932,7,3,INDIVIDUAL_NON_MANDATORY,3564563
26771,2355,2708,8,2,INDIVIDUAL_NON_MANDATORY,6149916
26772,921,1199,8,4,INDIVIDUAL_NON_MANDATORY,6149916
26773,2355,1097,7,1,MANDATORY,5170457
26774,2355,389,8,2,MANDATORY,509551
26775,1005,745,8,5,MANDATORY,509551
26776,1884,1683,8,3,MANDATORY,3984765
26777,2355,2529,7,1,MANDATORY,519471
26778,2355,1895,8,5,MANDATORY,553853
26779,2355,779,8,0,INDIVIDUAL_NON_MANDATORY,7007930
26780,1850,2354,8,4,INDIVIDUAL_NON_MANDATORY,7007930
26781,2355,2278,8,5,MANDATORY,367744
26782,2173,1387,7,5,MANDATORY,4617324
26783,2355,385,7,1,MANDATORY,2889433
26784,2355,2295,8,3,INDIVIDUAL_NON_MANDATORY,7806836
26785,2355,845,8,0,MANDATORY,5677405
26786,2355,1636,7,4,MANDATORY,570270
26787,2355,1038,8,0,MANDATORY,2990483
26788,2355,1116,8,3,INDIVIDUAL_NON_MANDATORY,3984784
26789,1264,2354,8,4,INDIVIDUAL_NON_MANDATORY,3984784
26790,2355,1759,8,4,INDIVIDUAL_NON_MANDATORY,849066
26791,462,84,8,3,INDIVIDUAL_NON_MANDATORY,849066
26792,2355,162,7,2,MANDATORY,7008031
26793,2355,2463,7,3,MANDATORY,7177151
26794,2355,392,7,2,MANDATORY,311835
26795,2355,1211,8,0,INDIVIDUAL_NON_MANDATORY,7327601
26796,2355,53,7,2,INDIVIDUAL_NON_MANDATORY,447680
26797,2064,2059,7,2,INDIVIDUAL_NON_MANDATORY,447680
26798,2355,764,7,3,MANDATORY,1512365
26799,2355,390,8,4,MANDATORY,2777086
26800,2272,2354,8,0,MANDATORY,2777086
26801,2355,173,7,4,MANDATORY,509559
26802,2355,226,7,4,MANDATORY,7007978
26803,2355,1869,7,1,MANDATORY,2777061
26804,2355,982,7,1,MANDATORY,2089507
26805,2338,84,8,1,MANDATORY,2089507
26806,2355,2518,8,5,INDIVIDUAL_NON_MANDATORY,4617336
26807,872,2354,8,0,INDIVIDUAL_NON_MANDATORY,4617336
26808,2355,1291,7,1,MANDATORY,3984837
26809,91,84,8,4,AT_WORK,3984837
26810,2355,2471,7,2,MANDATORY,7840585
26811,779,2354,8,3,MANDATORY,7840585
26812,2355,2619,8,1,MANDATORY,889173
26813,2355,900,7,4,MANDATORY,889174
26814,2355,985,7,4,MANDATORY,1210116
26815,2355,1599,8,5,INDIVIDUAL_NON_MANDATORY,3564623
26816,455,2354,8,1,INDIVIDUAL_NON_MANDATORY,3564623
26817,2355,1564,8,5,INDIVIDUAL_NON_MANDATORY,946349
26818,2355,2646,7,5,MANDATORY,311804
26819,2355,691,8,1,MANDATORY,1179831
26820,2355,3,7,3,MANDATORY,1210088
26821,2355,1477,7,4,MANDATORY,2613079
26822,1389,1542,7,4,MANDATORY,2613079
26823,2355,2061,8,5,MANDATORY,6048590
26824,2355,1468,7,3,MANDATORY,7327713
26825,2355,2709,7,2,MANDATORY,4763970
26826,2355,688,7,3,MANDATORY,3984875
26827,2355,827,8,2,MANDATORY,1050822
26828,2355,1207,7,1,MANDATORY,163591
26829,2355,1332,8,4,MANDATORY,6744451
26830,2355,2128,7,0,INDIVIDUAL_NON_MANDATORY,6123973
26831,2195,1542,7,2,INDIVIDUAL_NON_MANDATORY,6123973
26832,2355,346,8,4,MANDATORY,367777
26833,2355,838,7,0,MANDATORY,1400135
26834,2355,1791,7,3,MANDATORY,7008054
26835,2355,139,7,1,MANDATORY,3984897
26836,2355,2672,7,0,MANDATORY,2258501
26837,673,2354,8,3,MANDATORY,402253
26838,2355,915,7,0,MANDATORY,1773724
26839,2355,126,8,4,MANDATORY,2937761
26840,2355,846,7,0,INDIVIDUAL_NON_MANDATORY,402238
26841,2355,2014,8,5,INDIVIDUAL_NON_MANDATORY,1051175
26842,1771,2354,8,2,INDIVIDUAL_NON_MANDATORY,1051175
26843,2355,707,7,0,MANDATORY,3984940
26844,2386,1542,8,2,MANDATORY,3984940
26845,2355,229,8,0,MANDATORY,2613149
26846,2355,2685,7,4,MANDATORY,1051172
26847,2355,1726,7,4,MANDATORY,4940509
26848,2355,410,7,5,MANDATORY,1051098
26849,2355,791,8,0,INDIVIDUAL_NON_MANDATORY,6521586
26850,713,2354,8,0,INDIVIDUAL_NON_MANDATORY,6521586
26851,2355,1566,7,3,INDIVIDUAL_NON_MANDATORY,3442674
26852,108,1542,8,2,INDIVIDUAL_NON_MANDATORY,3442674
26853,2355,2271,7,3,MANDATORY,6048602
26854,814,129,8,5,MANDATORY,6048602
26855,2355,916,7,4,MANDATORY,2075263
26856,2355,278,7,4,MANDATORY,3395212
26857,2355,1883,7,3,INDIVIDUAL_NON_MANDATORY,402421
26858,610,84,7,0,INDIVIDUAL_NON_MANDATORY,402421
26859,2355,464,7,5,MANDATORY,2889592
26860,2355,925,7,1,MANDATORY,5677773
26861,2355,311,8,5,MANDATORY,2145871
26862,2355,2375,8,1,MANDATORY,6643267
26863,2355,719,8,2,INDIVIDUAL_NON_MANDATORY,6521633
26864,320,2354,8,1,INDIVIDUAL_NON_MANDATORY,6521633
26865,2355,117,8,5,MANDATORY,3221612
26866,2355,2544,8,3,INDIVIDUAL_NON_MANDATORY,7524526
26867,2355,2463,7,0,MANDATORY,5486907
26868,2355,2118,7,1,MANDATORY,509573
26869,2355,2704,8,3,MANDATORY,3395465
26870,2355,2171,8,0,INDIVIDUAL_NON_MANDATORY,5120358
26871,2355,758,7,0,MANDATORY,2373959
26872,2355,2696,7,4,INDIVIDUAL_NON_MANDATORY,1572693
26873,2355,1433,7,5,MANDATORY,3348694
26874,2355,1801,8,4,MANDATORY,1774175
26875,354,2448,8,0,MANDATORY,1774175
26876,2355,2284,8,1,MANDATORY,163748
26877,2355,301,8,2,INDIVIDUAL_NON_MANDATORY,1051231
26878,481,1542,8,2,INDIVIDUAL_NON_MANDATORY,1051231
26879,2355,99,8,5,MANDATORY,3442763
26880,2355,839,8,4,MANDATORY,2258653
26881,2568,1542,8,5,MANDATORY,2258653
26882,2355,212,8,2,INDIVIDUAL_NON_MANDATORY,3274193
26883,2355,1980,8,4,MANDATORY,3348650
26884,2355,1434,8,0,INDIVIDUAL_NON_MANDATORY,570562
26885,2355,318,8,3,MANDATORY,5042579
26886,2637,2354,8,4,AT_WORK,5307501
26887,2355,1425,8,5,MANDATORY,1883767
26888,2355,1515,8,5,INDIVIDUAL_NON_MANDATORY,223818
26889,2355,1213,7,3,MANDATORY,1841673
26890,2355,406,8,4,MANDATORY,3483920
26891,2424,2297,8,2,AT_WORK,5236208
26892,330,1542,8,2,AT_WORK,5236208
26893,2355,312,7,5,MANDATORY,7606104
26894,2355,2708,8,0,INDIVIDUAL_NON_MANDATORY,3442791
26895,2355,1159,7,1,INDIVIDUAL_NON_MANDATORY,2538505
26896,1645,2354,8,4,INDIVIDUAL_NON_MANDATORY,2538505
26897,1884,116,8,4,INDIVIDUAL_NON_MANDATORY,3122425
26898,2711,1542,8,5,INDIVIDUAL_NON_MANDATORY,3122425
26899,2355,691,8,4,MANDATORY,1662487
26900,2355,2335,7,1,INDIVIDUAL_NON_MANDATORY,3707102
26901,2355,1311,7,2,MANDATORY,5677784
26902,2355,1718,7,4,MANDATORY,3838701
26903,2355,1424,8,3,MANDATORY,367813
26904,2355,2666,8,0,MANDATORY,2538548
26905,2355,618,8,5,MANDATORY,3483737
26906,2355,2190,7,2,MANDATORY,2691039
26907,2355,1466,7,3,MANDATORY,6521748
26908,2355,2180,7,3,INDIVIDUAL_NON_MANDATORY,1368310
26909,2355,701,8,0,MANDATORY,1774226
26910,2355,2080,8,1,MANDATORY,4373187
26911,2355,2510,8,5,MANDATORY,1231281
26912,1883,84,8,4,MANDATORY,1231281
26913,2355,1749,7,3,MANDATORY,2258540
26914,2355,2675,8,0,INDIVIDUAL_NON_MANDATORY,3985013
26915,827,2354,8,0,INDIVIDUAL_NON_MANDATORY,3985013
26916,2355,2019,7,2,MANDATORY,4049491
26917,2355,2208,7,5,MANDATORY,6744545
26918,2355,954,8,4,INDIVIDUAL_NON_MANDATORY,6521808
26919,2355,1367,7,4,INDIVIDUAL_NON_MANDATORY,5983401
26920,2355,2053,8,0,MANDATORY,2320299
26921,2355,2440,7,0,MANDATORY,7328055
26922,2355,859,8,5,MANDATORY,3922373
26923,2355,1312,7,2,MANDATORY,4617498
26924,2355,1828,8,1,MANDATORY,447962
26925,2355,1718,8,1,INDIVIDUAL_NON_MANDATORY,3176618
26926,2355,1920,7,1,MANDATORY,164207
26927,1284,84,7,4,MANDATORY,1691151
26928,2355,2345,8,3,INDIVIDUAL_NON_MANDATORY,2434090
26929,2524,2354,8,4,INDIVIDUAL_NON_MANDATORY,2434090
26930,2355,2705,8,1,MANDATORY,412343
26931,2355,2122,8,4,MANDATORY,2223383
26932,2355,983,7,5,MANDATORY,4617652
26933,2355,1488,7,2,MANDATORY,1774318
26934,2355,2694,8,4,MANDATORY,87855
26935,2355,637,8,1,MANDATORY,2223391
26936,2355,567,8,1,MANDATORY,4617641
26937,2355,1076,8,0,MANDATORY,7328193
26938,2355,563,7,5,MANDATORY,311890
26939,2355,418,7,1,INDIVIDUAL_NON_MANDATORY,1774307
26940,1564,1542,7,3,INDIVIDUAL_NON_MANDATORY,1774307
26941,2355,2689,8,2,MANDATORY,2937803
26942,2355,454,8,3,MANDATORY,7328296
26943,2355,274,7,5,MANDATORY,5307538
26944,1389,1542,7,4,MANDATORY,5307538
26945,2355,389,7,3,MANDATORY,2691192
26946,428,2059,8,2,MANDATORY,2691192
26947,2355,696,8,2,MANDATORY,3922451
26948,2355,491,7,5,MANDATORY,3240128
26949,2355,1314,7,4,MANDATORY,1051512
26950,2355,649,7,1,INDIVIDUAL_NON_MANDATORY,2075356
26951,2206,2354,8,2,INDIVIDUAL_NON_MANDATORY,2075356
26952,2355,1791,8,5,MANDATORY,402549
26953,2355,26,7,3,MANDATORY,4049537
26954,2355,1576,7,3,MANDATORY,5677873
26955,2355,2446,7,5,MANDATORY,4940518
26956,2355,1239,8,4,MANDATORY,1662638
26957,2355,2651,8,0,MANDATORY,744981
26958,2355,311,8,5,MANDATORY,5983435
26959,829,2354,8,4,MANDATORY,5983435
26960,2355,134,8,2,MANDATORY,6048736
26961,2355,112,7,3,INDIVIDUAL_NON_MANDATORY,3149023
26962,1604,1542,7,4,INDIVIDUAL_NON_MANDATORY,3149023
26963,2355,1655,7,4,MANDATORY,2613376
26964,2355,126,7,1,MANDATORY,5677942
26965,2355,2458,8,4,MANDATORY,5677930
26966,2355,843,7,0,MANDATORY,164276
26967,2355,1767,7,4,MANDATORY,5487193
26968,2355,650,8,0,MANDATORY,7328515
26969,2355,1254,8,1,MANDATORY,87912
26970,2355,410,7,1,MANDATORY,2691290
26971,2355,2067,8,4,MANDATORY,2691296
26972,2355,132,7,1,MANDATORY,1774446
26973,2355,2665,7,0,MANDATORY,7840651
26974,2355,598,7,2,MANDATORY,3707615
26975,2355,487,8,0,MANDATORY,1051618
26976,2355,982,7,2,MANDATORY,2320464
26977,2355,1379,7,4,MANDATORY,2258720
26978,2355,71,7,5,MANDATORY,5052318
26979,2355,2442,7,5,MANDATORY,5042701
26980,2355,1988,8,0,MANDATORY,1884003
26981,2355,340,8,5,INDIVIDUAL_NON_MANDATORY,2223445
26982,2355,750,7,5,MANDATORY,628882
26983,2355,1854,8,0,MANDATORY,5236233
